days_since_last_login,subscription_age_months,monthly_watch_hours,customer_support_tickets,watchlist_size,avg_completion_rate,preferred_content_imdb,preferred_content_meta,has_no_watchlist,is_new_subscriber,churn
32,33,101.3160459187464,3,17,0.6230758813488609,9.221019198662354,69.95355856377854,0,0,1
23,3,24.8313347319938,3,34,0.5999725612564477,8.79729028068682,82.57633021075856,0,0,1
29,4,88.05904536520262,1,26,0.6770328695967676,9.006717451611852,83.38397906279033,0,0,1
40,17,52.47125831977651,4,42,0.6384574524413391,8.401524282112726,73.62114586389274,0,0,1
4,14,13.559268120429302,1,28,0.26436261722779103,9.750134212155483,79.1152827762612,0,0,0
5,6,40.47395944700893,0,47,0.4584252113770716,9.845788184889274,73.82304960913088,0,0,0
12,6,117.96800923420939,2,12,0.990266418832023,7.7514502162983385,83.27159443227119,0,0,0
32,7,80.7762533196674,0,2,0.30796731692926427,7.849372888818667,82.34827427006395,0,0,1
27,34,93.99921550362649,1,3,0.23643556732008944,7.854735302023644,88.26264470674832,0,0,0
21,26,28.994970013219568,3,7,0.1708287190367585,8.23328949085369,75.74961857624696,0,0,1
26,5,116.94759984725991,3,28,0.3668408031549838,7.938354521952492,86.66070281742557,0,0,0
35,28,112.73814446046676,0,43,0.2679206493282772,9.21777137852298,70.79526200222335,0,0,1
24,5,18.201646633897212,2,15,0.8057855569287402,9.353425091094913,73.42970413813822,0,0,1
56,22,76.89854849600086,0,44,0.46733652178002827,8.821889881356945,72.72079431548454,0,0,1
8,21,101.2010524375039,1,23,0.7648691586543372,8.256687411523147,69.51942485781707,0,0,0
48,30,25.663557520077827,3,13,0.9742555846374756,7.961900063802973,81.54255010503255,0,0,1
14,11,88.35505438551671,3,22,0.6852647672861085,8.984279563989595,80.8798070900025,0,0,0
57,20,79.745852039443,3,22,0.12485509468633424,8.019721463781366,84.00174044553052,0,0,1
37,22,6.655251192421925,3,4,0.1847412894417041,9.149546190929994,76.99948316855503,0,0,1
40,7,73.46927699180503,4,29,0.77496442335926,7.899042380383928,82.27819794038028,0,0,1
47,1,51.310927914374425,4,19,0.7139725203295889,8.403850803897948,72.00450573089537,0,1,1
8,27,6.554068865210995,1,31,0.6409820506566725,8.681495157687886,82.37676130837478,0,0,0
48,1,18.984604825026565,1,17,0.43185263992376133,9.133134836021762,76.88989261819779,0,1,1
47,2,35.75123320361725,1,21,0.9685138325090247,9.205698277245796,68.2586835562369,0,1,1
33,4,77.81680699154836,0,36,0.6536974944079098,8.274777067720661,75.57551015775049,0,0,1
12,34,11.07506893194303,1,16,0.20917269820498072,7.955554995571598,73.55175353951924,0,0,0
15,23,98.49335995235074,1,43,0.9599713263594413,7.673657155999518,84.96042264850435,0,0,0
57,15,12.654943710135628,0,48,0.1666948803173804,9.400039478213431,71.54048776246897,0,0,1
47,27,89.80399986362788,0,34,0.28049768006073983,9.144133367025423,68.89279688670705,0,0,1
47,10,6.689739695319692,4,37,0.40361099209218343,7.69098206090089,69.80595749870051,0,0,1
4,27,112.24164986725575,2,15,0.667403304092191,7.418634176462141,89.93154134414749,0,0,0
49,26,73.72773058492353,4,27,0.7023414625757514,8.460384673403523,59.428720050915295,0,0,1
35,24,9.09064970908806,3,20,0.4488357083344926,7.917881066200702,82.9087501739974,0,0,1
21,11,40.08646398424556,1,29,0.37637896902422385,7.774065568115049,82.31834578767157,0,0,1
14,10,92.32459771112958,0,2,0.5881272984817645,6.984663316292368,83.85485485784109,0,0,0
2,14,92.01311743526749,3,38,0.2738195781285638,7.675868549607442,80.02554851465217,0,0,0
7,21,56.80741397649744,1,3,0.9479815801163675,7.786640192134954,79.59711805780918,0,0,0
3,6,63.73593979642006,0,36,0.7231924296012433,8.346506387297561,69.91322922438586,0,0,0
9,18,90.19996586430005,0,33,0.7805730106961024,9.579394592248448,66.34769295128312,0,0,0
32,1,55.9764050560161,4,7,0.1763128144412229,8.617339224343946,74.92340152932454,0,1,1
15,7,39.19513584784334,1,22,0.8158076541631877,8.478316691091727,69.43754754076014,0,0,0
45,22,31.742253136398325,3,7,0.9671319527268948,8.77304757549713,69.08848209811343,0,0,1
33,21,108.90922099474099,2,44,0.552819225296386,7.983740832737152,81.432351569138,0,0,1
13,28,13.755048841384522,0,49,0.5456318743125769,9.063466212936811,80.3456561353984,0,0,0
47,12,9.36787977833315,2,38,0.21233873257016347,8.467257292654892,78.36584715346733,0,0,1
40,19,62.000200901573415,1,41,0.46947050591628514,7.544778896616724,81.11441063153276,0,0,1
53,20,76.99629153279214,2,29,0.20115732445841167,7.596878775565235,79.91584561438864,0,0,1
53,13,97.62862254966748,0,38,0.5987688859043121,9.139910172914485,74.68759786361842,0,0,1
3,5,86.25947483433504,4,8,0.6717910120374889,8.509675848723026,70.94307376305686,0,0,0
16,16,92.33080017806583,1,24,0.799039501259663,7.789316352825781,79.26394160426088,0,0,0
56,23,10.808350124022752,0,27,0.33644884920517254,6.79575814192825,81.41355717168088,0,0,1
7,23,24.352037678386974,2,41,0.5940186684760645,8.101547342474417,78.74732360626479,0,0,0
30,27,44.31243783228059,4,11,0.8329481013418852,7.462532990604724,80.98462005467485,0,0,1
30,18,29.463601104981404,4,6,0.5532579441762413,8.885733066677405,61.155995601662156,0,0,1
10,35,98.3185830024434,1,44,0.5843089090358319,9.153064274554664,79.95373058012623,0,0,0
13,35,7.578977253636339,2,20,0.8053644259677127,6.89398054943519,86.20266795815517,0,0,0
12,22,50.37337986735791,0,29,0.351229719900074,8.237372041515735,84.71481766222243,0,0,0
13,10,22.98164628916063,4,34,0.5269914227324567,8.23036233862006,73.98055436995652,0,0,0
19,1,56.8035096906491,4,48,0.6602677261567707,6.541283448801235,75.75029910241874,0,1,1
58,19,62.860669736710086,0,4,0.715567392458327,8.083884183878812,83.74090865689574,0,0,1
19,12,86.13135283740843,4,48,0.7755386110697138,8.521924035853333,71.94047080036225,0,0,0
6,17,94.64614340975228,3,29,0.6433698597069308,8.88488359120216,69.39003680769221,0,0,0
22,29,117.70062826763395,0,28,0.9994026519851539,9.007627914183875,71.35685254199912,0,0,0
8,22,106.15417212185264,4,24,0.46817663377138863,7.120834957895118,77.98392904804979,0,0,0
13,17,104.06625389245228,2,29,0.8002416758348793,7.938679230982338,82.88860510408144,0,0,0
6,16,31.75321341447912,1,41,0.34705600615637044,7.4482535591734065,84.04695233346408,0,0,0
44,23,80.7460558180732,1,20,0.8388829155692268,8.754709326146747,87.04944660830559,0,0,1
28,31,80.45541207236678,2,4,0.6037801152745443,8.696461295665436,84.11977639044868,0,0,1
36,21,12.59636039954841,0,2,0.5300806194218223,8.484850553827092,77.56972708940957,0,0,1
13,17,6.336362089431573,1,29,0.45324420076601635,10.03613973113633,71.52066910996358,0,0,0
13,23,75.10756634054373,4,24,0.3275322454802805,8.491697472977252,72.11911698609156,0,0,0
5,18,86.0237592231562,0,48,0.41187175115744645,8.051735372454962,70.74988032796551,0,0,0
34,23,100.78691729103622,1,45,0.19685276628387297,7.8014052578430615,90.89391788306126,0,0,1
59,17,10.808359145712444,1,47,0.9324792534115313,7.470011807505277,88.41081388755201,0,0,1
45,28,108.06952239423157,0,49,0.4878472028664942,8.660200856627593,67.18810240085246,0,0,1
5,26,15.966505946395408,3,28,0.6638113177092344,7.296199652669984,78.13539557004377,0,0,0
57,17,112.83603076862728,2,46,0.9514680562619482,8.528263446373229,72.11716689254494,0,0,1
41,25,79.5934800284138,1,21,0.2405859118179598,9.415437256577368,82.42507139354255,0,0,1
6,18,65.91109304533433,1,35,0.5482816781599051,8.72565178794389,70.6037904164328,0,0,0
33,1,56.100502551211925,0,4,0.7524214719619955,9.269361808119081,67.88430592795288,0,1,1
43,17,62.08211842814218,4,42,0.4008195017352647,7.6239135082002045,84.2126021280626,0,0,1
9,15,51.342720557993566,1,26,0.7254559800122156,7.814090578684564,82.95440501677898,0,0,0
23,19,95.30591332434174,4,19,0.35006749848074104,7.546462192238247,74.65774224044476,0,0,0
14,15,50.454821274583146,3,39,0.24113143478512514,7.200070138910201,81.5387239227808,0,0,0
49,2,82.00430085540562,3,26,0.6761514014453495,9.115645641630085,66.21692014601598,0,1,1
33,30,79.72397350391779,1,9,0.9542311584322474,7.6378022762163,85.62304500315254,0,0,1
54,22,118.51650988127341,1,49,0.6570416464870904,9.082562183676302,72.44636575027765,0,0,1
21,19,101.13258135189841,2,32,0.8563984754914181,8.285710932408103,86.38258277390494,0,0,0
4,24,99.60064662907301,3,38,0.7007949093623234,8.919738730852949,70.08991181546196,0,0,0
7,1,47.95361354941458,4,41,0.20107390997009728,9.073024166702238,85.06528266893092,0,1,0
58,24,108.79139650343618,4,39,0.8688322553985455,7.664282332218805,83.96403919198495,0,0,1
14,33,54.56314872089453,2,40,0.27828596504826064,8.747643370687332,60.482599351192135,0,0,0
8,31,87.57163048460518,3,17,0.21827114456974162,8.068580250730477,75.14535971439116,0,0,0
4,19,97.90228332324473,1,12,0.8180322839727711,8.444878264187686,81.69300037522439,0,0,0
6,8,33.71182101880638,0,11,0.299088497637642,8.20924236731927,83.66923827123,0,0,0
29,24,110.89750249880399,2,19,0.8168835618785587,8.28464124859924,73.75116745175458,0,0,1
39,2,12.116855693254653,2,26,0.6094644818033486,7.520134043929946,84.91213280867555,0,1,1
10,29,10.02100680199598,0,5,0.10824899516543485,7.078221482908138,86.43437611601446,0,0,0
13,28,93.72388712982608,2,47,0.1949350847149321,9.390245438986481,85.39200993264615,0,0,0
39,4,44.93685948850837,3,23,0.9997424237403226,8.962199985893957,72.21044454809419,0,0,1
23,17,44.649863308354405,2,29,0.49528954112474566,7.248488272264751,84.7951007627797,0,0,1
33,7,79.73435099579612,4,47,0.8292332174655582,7.9177759138847215,75.45503431231907,0,0,1
57,23,118.79311333919708,4,42,0.14227569198832582,8.28509841334265,76.97532199385981,0,0,1
47,34,103.53606521816528,0,25,0.6238631180118012,8.990654806132394,75.55826428002389,0,0,1
2,29,83.04704501734496,1,10,0.6388231620871876,8.229610295657055,74.03401549196386,0,0,0
51,12,49.401803347089036,0,39,0.9148155777604574,8.940495933867517,70.88650240089703,0,0,1
26,20,57.02059942505237,3,16,0.17009109018216167,9.030027170723223,75.13252676057644,0,0,1
58,5,114.63138280311047,4,28,0.7423356328090365,9.067403453075263,79.08410246723251,0,0,1
6,13,115.57403398305475,2,18,0.4568983137909669,7.560581271995797,78.6861211797844,0,0,0
44,20,54.48517791343821,0,21,0.6237742617229589,9.220321774494362,70.73688010348805,0,0,1
36,4,40.84677375028226,1,3,0.26636900997297436,9.169233289997706,74.85684140594985,0,0,1
41,10,56.727458931009295,2,42,0.5451373474873829,8.649836577097881,76.55138155584561,0,0,1
6,17,119.50946198590215,4,4,0.9286222607007576,7.571075806908755,82.20318883927047,0,0,0
48,24,49.779824661690455,3,10,0.7162526474929041,7.4628285232140374,79.28056967337209,0,0,1
51,17,89.47646115896252,1,39,0.3932408058080048,7.70509874012629,90.20036758266727,0,0,1
10,15,99.48951229060368,3,36,0.7730547169708646,7.594682654009599,80.46308159126951,0,0,0
15,19,49.631354564578075,1,26,0.9320448544966475,8.638335104602177,74.07223971676127,0,0,0
17,34,14.398414760879499,1,0,0.4857674922734282,9.002128597506728,69.57992272720396,1,0,0
51,6,12.417587248954607,1,40,0.589626968765118,9.258744947892447,87.63679851204749,0,0,1
17,30,119.94913587380043,1,28,0.7373096514105628,8.811800283771237,81.58949989981357,0,0,0
1,4,30.96579849732235,1,36,0.9959598712142798,6.98944026147191,81.37137111631456,0,0,0
14,25,101.66941661891707,2,15,0.5035670569143397,9.37003392324758,69.81454933192481,0,0,0
19,35,6.313068097218467,1,32,0.9732313987534513,8.041063126659596,72.21485399596695,0,0,1
55,11,28.370655474900037,2,10,0.9268612395457396,8.48133693118353,78.84249028521951,0,0,1
57,29,112.05204778699297,0,0,0.21693693208213116,8.33480413107899,83.94814061652727,1,0,1
15,25,89.8015987007892,3,9,0.6075685828169527,8.019747042808666,75.03344731500539,0,0,0
3,18,109.9495780915577,3,47,0.9994152704249801,7.456831576532587,78.78299225771481,0,0,0
26,32,89.58488116626184,2,36,0.20204838599731528,7.801251150158561,92.04533374322205,0,0,1
1,1,74.69159067264934,0,25,0.19410657827890737,8.83734643329663,79.1749972106344,0,1,0
38,28,108.26255874602974,2,46,0.4283402231870188,7.540421338603155,93.82003686956179,0,0,1
6,2,71.2398180476509,2,3,0.10477000575784488,8.795604721848322,76.25705599323749,0,1,0
58,24,113.53313395438165,2,24,0.3893797079545067,7.793269272707174,87.3231859195148,0,0,1
1,25,51.21577119222505,1,7,0.7740668357743586,8.462716054547538,75.96592495251231,0,0,0
55,4,58.38742977001087,3,10,0.6910565362494472,9.125760995669754,68.31157164787592,0,0,1
15,35,101.12716693451787,3,29,0.287408627747393,9.176709731751217,70.92730608154453,0,0,0
10,24,22.825996752926773,4,3,0.7379193384155386,8.238707030524878,73.08704061109478,0,0,0
46,32,22.937799325377313,1,39,0.37326154432945624,7.858219120331697,82.49480611559039,0,0,1
2,22,82.36084433402327,4,7,0.3254211089132491,9.355789328565985,83.67352999216695,0,0,0
22,6,52.75271181841465,2,14,0.6016034526157072,8.847672099720654,72.68275891958875,0,0,1
19,26,63.89070170441731,2,19,0.6806555113685049,8.068168016191033,78.42654534369362,0,0,0
21,22,27.506953611459643,1,48,0.22362557137180683,7.901163407442071,85.71044962400187,0,0,1
3,9,20.827419455811555,2,34,0.9129012646102366,6.893383356998477,77.706947047354,0,0,0
21,4,105.94118155920187,1,22,0.2426032334709154,8.372711909815838,65.80145440564856,0,0,0
1,5,44.30899544525574,1,1,0.42675329097558146,8.392605145755445,79.64980403222327,0,0,0
45,7,6.097485602731064,4,3,0.4382672186637814,7.809924770472507,71.4913554753556,0,0,1
10,31,114.72513878067335,2,5,0.9300769979352262,7.932127381803669,82.79833044892978,0,0,0
